timestamp,tx_hash,unlocked_amount,redeemer
2025-09-21T22:14:50.686394,89bb36b0ad8e0cb9146592bc3d3f37717d6a13156451849446ce64b12cba6255,3.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9
2025-09-21T22:15:46.563452,e3fe39e0a5b5f6a1b19e1aa47a8070e8db6e3acc1c7ef57796dfa1a32934989a,2.0,840001d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9
2025-09-21T22:16:48.985623,63250dd06b5e68fa2dcd45915b27463bf05b38035bba4cd345a956ddf1760e54,7.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9
2025-09-21T22:17:42.072991,ce303a92c98c8391fbf413d75a6a2bea959cec4c7289fd204c899085f5c76392,3.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9
2025-09-21T22:35:16.445355,2275a4de7948dfcedddb1c465501cdd9f66959b85a192d14b75155f8ac7f58b3,2.0,840001d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 2.0 tADA made
2025-09-21T22:36:24.077258,628572203961ba1fc4c4eea84188893d635a2648b0b68736c00c993a9ab52682,5.0,840001d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 5.0 tADA made
2025-09-21T22:37:19.497465,bfe3aa19bfba3114c0f1d6b77581ff0343f76ad1562f9ea316d792c2dfdc6b5d,8.0,840001d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 8.0 tADA made
2025-09-21T22:38:11.892578,97ac503a456298683244c8ed3a92fa7e592cf45a3d80b4af4d2545c3069b000a,3.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 3.0 tADA made
2025-09-21T22:39:16.477297,3f97a48bc3ed818fc0bfad6b602f4b010b623394f5beea7927fe2a136e83e6f6,2.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 2.0 tADA made
2025-09-21T22:39:58.906899,1f7ba637101005ab5f991793a6374fd40e9e08a36dd2e0a04b1c46caaf4d47df,6.0,840000d8799f4d48656c6c6f2c20576f726c6421ff821978fd1a009aedf9,success,Trip completed and payment of 6.0 tADA made
